freq (Hz),real(aaSP("/PORT0" "/PORT0")) TL_width 1.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 2e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 2.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 3e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 3.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 4e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 4.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 5.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 6e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 6.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 7e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 7.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 8e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 8.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 9e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 9.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 0.0001 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 1.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 2e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 2.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 3e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 3.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 4e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 4.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 5.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 6e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 6.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 7e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 7.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 8e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 8.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 9e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 9.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 0.0001 ,real(aaSP("/PORT0" "/PORT1")) TL_width 1.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 2e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 2.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 3e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 3.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 4e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 4.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 5.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 6e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 6.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 7e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 7.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 8e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 8.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 9e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 9.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 0.0001 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 1.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 2e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 2.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 3e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 3.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 4e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 4.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 5.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 6e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 6.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 7e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 7.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 8e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 8.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 9e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 9.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 0.0001 
21.50E9,69.67E-3,54.94E-3,46.48E-3,37.18E-3,29.74E-3,23.07E-3,16.19E-3,10.14E-3,3.966E-3,-1.379E-3,-6.888E-3,-12.14E-3,-17.33E-3,-22.55E-3,-27.56E-3,-32.79E-3,-37.61E-3,-42.59E-3,158.8E-3,124.0E-3,108.9E-3,86.66E-3,69.07E-3,52.69E-3,34.95E-3,19.40E-3,3.405E-3,-10.33E-3,-24.37E-3,-37.57E-3,-50.41E-3,-63.02E-3,-74.87E-3,-86.88E-3,-97.76E-3,-108.6E-3,907.4E-3,913.4E-3,921.3E-3,925.0E-3,928.3E-3,930.8E-3,931.8E-3,932.5E-3,932.2E-3,932.1E-3,931.2E-3,930.1E-3,928.6E-3,926.7E-3,924.7E-3,922.2E-3,919.9E-3,917.2E-3,-371.4E-3,-373.6E-3,-360.8E-3,-359.1E-3,-355.4E-3,-352.7E-3,-353.2E-3,-353.1E-3,-354.7E-3,-355.2E-3,-357.1E-3,-359.0E-3,-361.2E-3,-364.0E-3,-366.7E-3,-370.1E-3,-372.9E-3,-376.1E-3
22.53E9,75.58E-3,59.60E-3,50.43E-3,40.32E-3,32.23E-3,24.96E-3,17.46E-3,10.87E-3,4.131E-3,-1.700E-3,-7.710E-3,-13.43E-3,-19.10E-3,-24.79E-3,-30.24E-3,-35.95E-3,-41.20E-3,-46.61E-3,164.4E-3,128.5E-3,112.9E-3,89.86E-3,71.63E-3,54.65E-3,36.23E-3,20.08E-3,3.483E-3,-10.78E-3,-25.35E-3,-39.05E-3,-52.36E-3,-65.43E-3,-77.71E-3,-90.14E-3,-101.4E-3,-112.6E-3,899.3E-3,905.6E-3,914.1E-3,918.1E-3,921.8E-3,924.4E-3,925.4E-3,926.2E-3,925.9E-3,925.8E-3,924.8E-3,923.5E-3,921.9E-3,919.9E-3,917.7E-3,915.0E-3,912.4E-3,909.5E-3,-387.2E-3,-389.8E-3,-376.6E-3,-375.0E-3,-371.3E-3,-368.5E-3,-369.2E-3,-369.0E-3,-370.8E-3,-371.3E-3,-373.2E-3,-375.2E-3,-377.5E-3,-380.3E-3,-383.0E-3,-386.5E-3,-389.3E-3,-392.6E-3
23.55E9,81.66E-3,64.41E-3,54.52E-3,43.57E-3,34.80E-3,26.92E-3,18.78E-3,11.61E-3,4.298E-3,-2.037E-3,-8.566E-3,-14.78E-3,-20.94E-3,-27.12E-3,-33.03E-3,-39.22E-3,-44.91E-3,-50.77E-3,169.8E-3,132.7E-3,116.8E-3,92.94E-3,74.10E-3,56.54E-3,37.47E-3,20.75E-3,3.556E-3,-11.21E-3,-26.30E-3,-40.47E-3,-54.25E-3,-67.76E-3,-80.45E-3,-93.29E-3,-104.9E-3,-116.5E-3,890.8E-3,897.5E-3,906.7E-3,911.0E-3,914.9E-3,917.8E-3,918.8E-3,919.7E-3,919.3E-3,919.2E-3,918.1E-3,916.7E-3,915.0E-3,912.7E-3,910.4E-3,907.4E-3,904.7E-3,901.5E-3,-402.7E-3,-405.8E-3,-392.3E-3,-390.8E-3,-387.0E-3,-384.3E-3,-385.0E-3,-384.9E-3,-386.7E-3,-387.2E-3,-389.2E-3,-391.2E-3,-393.6E-3,-396.5E-3,-399.2E-3,-402.7E-3,-405.6E-3,-408.9E-3
24.58E9,87.91E-3,69.35E-3,58.73E-3,46.92E-3,37.45E-3,28.94E-3,20.13E-3,12.39E-3,4.466E-3,-2.389E-3,-9.455E-3,-16.18E-3,-22.84E-3,-29.52E-3,-35.91E-3,-42.60E-3,-48.74E-3,-55.06E-3,175.0E-3,136.8E-3,120.5E-3,95.90E-3,76.48E-3,58.36E-3,38.66E-3,21.38E-3,3.621E-3,-11.63E-3,-27.21E-3,-41.85E-3,-56.07E-3,-70.01E-3,-83.09E-3,-96.31E-3,-108.3E-3,-120.2E-3,882.1E-3,889.2E-3,899.1E-3,903.6E-3,907.8E-3,910.9E-3,912.0E-3,912.8E-3,912.5E-3,912.3E-3,911.1E-3,909.6E-3,907.7E-3,905.3E-3,902.8E-3,899.6E-3,896.7E-3,893.3E-3,-417.9E-3,-421.6E-3,-407.8E-3,-406.4E-3,-402.6E-3,-399.9E-3,-400.7E-3,-400.6E-3,-402.5E-3,-403.0E-3,-405.1E-3,-407.1E-3,-409.5E-3,-412.5E-3,-415.3E-3,-418.8E-3,-421.7E-3,-425.0E-3
25.60E9,94.32E-3,74.44E-3,63.06E-3,50.36E-3,40.18E-3,31.02E-3,21.53E-3,13.18E-3,4.636E-3,-2.756E-3,-10.38E-3,-17.63E-3,-24.80E-3,-32.00E-3,-38.89E-3,-46.08E-3,-52.68E-3,-59.48E-3,179.9E-3,140.7E-3,124.0E-3,98.73E-3,78.76E-3,60.10E-3,39.79E-3,21.99E-3,3.677E-3,-12.05E-3,-28.10E-3,-43.19E-3,-57.82E-3,-72.17E-3,-85.62E-3,-99.21E-3,-111.5E-3,-123.7E-3,873.1E-3,880.5E-3,891.1E-3,895.9E-3,900.4E-3,903.7E-3,904.8E-3,905.8E-3,905.3E-3,905.1E-3,903.8E-3,902.3E-3,900.2E-3,897.6E-3,894.9E-3,891.5E-3,888.3E-3,884.7E-3,-432.9E-3,-437.2E-3,-423.1E-3,-421.9E-3,-418.1E-3,-415.3E-3,-416.2E-3,-416.2E-3,-418.2E-3,-418.7E-3,-420.8E-3,-422.9E-3,-425.3E-3,-428.3E-3,-431.1E-3,-434.7E-3,-437.6E-3,-440.9E-3
26.62E9,100.9E-3,79.64E-3,67.50E-3,53.90E-3,42.99E-3,33.16E-3,22.96E-3,13.99E-3,4.807E-3,-3.138E-3,-11.33E-3,-19.12E-3,-26.83E-3,-34.56E-3,-41.94E-3,-49.66E-3,-56.74E-3,-64.01E-3,184.6E-3,144.4E-3,127.4E-3,101.4E-3,80.94E-3,61.77E-3,40.88E-3,22.57E-3,3.725E-3,-12.45E-3,-28.96E-3,-44.47E-3,-59.51E-3,-74.24E-3,-88.05E-3,-102.0E-3,-114.6E-3,-127.1E-3,863.8E-3,871.6E-3,882.9E-3,888.0E-3,892.7E-3,896.2E-3,897.4E-3,898.4E-3,897.9E-3,897.7E-3,896.3E-3,894.6E-3,892.4E-3,889.6E-3,886.7E-3,883.1E-3,879.7E-3,875.8E-3,-447.7E-3,-452.5E-3,-438.2E-3,-437.2E-3,-433.4E-3,-430.6E-3,-431.6E-3,-431.7E-3,-433.7E-3,-434.3E-3,-436.5E-3,-438.6E-3,-441.0E-3,-444.0E-3,-446.8E-3,-450.4E-3,-453.3E-3,-456.6E-3
27.65E9,107.6E-3,84.96E-3,72.04E-3,57.52E-3,45.87E-3,35.35E-3,24.43E-3,14.81E-3,4.979E-3,-3.535E-3,-12.31E-3,-20.66E-3,-28.91E-3,-37.18E-3,-45.09E-3,-53.33E-3,-60.89E-3,-68.66E-3,189.0E-3,147.8E-3,130.6E-3,104.0E-3,83.02E-3,63.36E-3,41.91E-3,23.11E-3,3.765E-3,-12.84E-3,-29.79E-3,-45.70E-3,-61.12E-3,-76.23E-3,-90.37E-3,-104.6E-3,-117.5E-3,-130.3E-3,854.3E-3,862.4E-3,874.4E-3,879.8E-3,884.8E-3,888.5E-3,889.8E-3,890.8E-3,890.3E-3,890.0E-3,888.5E-3,886.7E-3,884.4E-3,881.4E-3,878.3E-3,874.4E-3,870.8E-3,866.7E-3,-462.2E-3,-467.6E-3,-453.1E-3,-452.3E-3,-448.6E-3,-445.8E-3,-446.9E-3,-447.0E-3,-449.1E-3,-449.7E-3,-451.9E-3,-454.1E-3,-456.5E-3,-459.6E-3,-462.4E-3,-466.0E-3,-468.8E-3,-472.1E-3
28.67E9,114.4E-3,90.39E-3,76.69E-3,61.23E-3,48.81E-3,37.59E-3,25.93E-3,15.66E-3,5.151E-3,-3.945E-3,-13.32E-3,-22.24E-3,-31.05E-3,-39.87E-3,-48.31E-3,-57.09E-3,-65.15E-3,-73.42E-3,193.1E-3,151.1E-3,133.7E-3,106.5E-3,84.99E-3,64.87E-3,42.89E-3,23.63E-3,3.797E-3,-13.22E-3,-30.59E-3,-46.88E-3,-62.67E-3,-78.11E-3,-92.57E-3,-107.1E-3,-120.3E-3,-133.3E-3,844.6E-3,853.0E-3,865.7E-3,871.3E-3,876.7E-3,880.6E-3,881.9E-3,882.9E-3,882.3E-3,882.0E-3,880.4E-3,878.5E-3,876.0E-3,872.9E-3,869.6E-3,865.5E-3,861.7E-3,857.3E-3,-476.4E-3,-482.5E-3,-467.9E-3,-467.3E-3,-463.6E-3,-460.9E-3,-462.1E-3,-462.2E-3,-464.4E-3,-465.0E-3,-467.3E-3,-469.4E-3,-471.9E-3,-474.9E-3,-477.7E-3,-481.3E-3,-484.1E-3,-487.4E-3
29.70E9,121.3E-3,95.92E-3,81.43E-3,65.01E-3,51.81E-3,39.88E-3,27.46E-3,16.52E-3,5.323E-3,-4.369E-3,-14.36E-3,-23.86E-3,-33.24E-3,-42.63E-3,-51.60E-3,-60.94E-3,-69.50E-3,-78.27E-3,197.0E-3,154.2E-3,136.5E-3,108.8E-3,86.86E-3,66.30E-3,43.82E-3,24.11E-3,3.821E-3,-13.59E-3,-31.35E-3,-48.00E-3,-64.14E-3,-79.91E-3,-94.66E-3,-109.5E-3,-122.9E-3,-136.1E-3,834.6E-3,843.3E-3,856.8E-3,862.6E-3,868.2E-3,872.3E-3,873.7E-3,874.8E-3,874.1E-3,873.8E-3,872.1E-3,870.1E-3,867.4E-3,864.1E-3,860.6E-3,856.2E-3,852.2E-3,847.6E-3,-490.3E-3,-497.2E-3,-482.4E-3,-482.0E-3,-478.4E-3,-475.7E-3,-477.1E-3,-477.3E-3,-479.6E-3,-480.2E-3,-482.5E-3,-484.6E-3,-487.1E-3,-490.1E-3,-492.9E-3,-496.5E-3,-499.2E-3,-502.4E-3
30.72E9,128.4E-3,101.5E-3,86.25E-3,68.87E-3,54.87E-3,42.21E-3,29.02E-3,17.40E-3,5.495E-3,-4.806E-3,-15.42E-3,-25.51E-3,-35.47E-3,-45.45E-3,-54.96E-3,-64.87E-3,-73.93E-3,-83.22E-3,200.7E-3,157.0E-3,139.2E-3,110.9E-3,88.61E-3,67.64E-3,44.69E-3,24.56E-3,3.836E-3,-13.94E-3,-32.07E-3,-49.07E-3,-65.53E-3,-81.60E-3,-96.62E-3,-111.7E-3,-125.3E-3,-138.8E-3,824.4E-3,833.4E-3,847.6E-3,853.6E-3,859.6E-3,863.9E-3,865.3E-3,866.4E-3,865.7E-3,865.3E-3,863.5E-3,861.3E-3,858.6E-3,855.0E-3,851.3E-3,846.7E-3,842.5E-3,837.7E-3,-504.0E-3,-511.7E-3,-496.7E-3,-496.6E-3,-493.1E-3,-490.5E-3,-491.9E-3,-492.2E-3,-494.6E-3,-495.2E-3,-497.5E-3,-499.7E-3,-502.1E-3,-505.2E-3,-507.9E-3,-511.4E-3,-514.1E-3,-517.3E-3
31.74E9,135.5E-3,107.2E-3,91.16E-3,72.79E-3,57.99E-3,44.59E-3,30.61E-3,18.29E-3,5.667E-3,-5.256E-3,-16.51E-3,-27.21E-3,-37.76E-3,-48.32E-3,-58.39E-3,-68.86E-3,-78.44E-3,-88.25E-3,204.1E-3,159.7E-3,141.8E-3,113.0E-3,90.26E-3,68.91E-3,45.50E-3,24.98E-3,3.843E-3,-14.28E-3,-32.76E-3,-50.08E-3,-66.84E-3,-83.20E-3,-98.47E-3,-113.8E-3,-127.6E-3,-141.3E-3,814.0E-3,823.2E-3,838.1E-3,844.4E-3,850.6E-3,855.2E-3,856.6E-3,857.8E-3,857.0E-3,856.6E-3,854.7E-3,852.4E-3,849.4E-3,845.7E-3,841.8E-3,837.0E-3,832.6E-3,827.5E-3,-517.4E-3,-525.9E-3,-510.9E-3,-511.0E-3,-507.6E-3,-505.0E-3,-506.6E-3,-506.9E-3,-509.4E-3,-510.1E-3,-512.4E-3,-514.5E-3,-517.0E-3,-520.0E-3,-522.7E-3,-526.2E-3,-528.8E-3,-531.9E-3
32.77E9,142.7E-3,113.0E-3,96.13E-3,76.77E-3,61.16E-3,47.00E-3,32.22E-3,19.19E-3,5.837E-3,-5.719E-3,-17.62E-3,-28.94E-3,-40.09E-3,-51.25E-3,-61.88E-3,-72.93E-3,-83.02E-3,-93.36E-3,207.2E-3,162.1E-3,144.1E-3,114.9E-3,91.80E-3,70.09E-3,46.26E-3,25.36E-3,3.843E-3,-14.61E-3,-33.42E-3,-51.04E-3,-68.08E-3,-84.69E-3,-100.2E-3,-115.7E-3,-129.7E-3,-143.6E-3,803.4E-3,812.8E-3,828.5E-3,835.0E-3,841.5E-3,846.2E-3,847.6E-3,848.9E-3,848.0E-3,847.6E-3,845.6E-3,843.1E-3,840.0E-3,836.1E-3,832.1E-3,827.0E-3,822.4E-3,817.1E-3,-530.6E-3,-539.8E-3,-524.8E-3,-525.2E-3,-521.9E-3,-519.4E-3,-521.2E-3,-521.5E-3,-524.1E-3,-524.8E-3,-527.1E-3,-529.3E-3,-531.7E-3,-534.7E-3,-537.3E-3,-540.8E-3,-543.3E-3,-546.2E-3
33.79E9,150.0E-3,118.9E-3,101.2E-3,80.81E-3,64.37E-3,49.46E-3,33.86E-3,20.11E-3,6.007E-3,-6.193E-3,-18.76E-3,-30.70E-3,-42.46E-3,-54.23E-3,-65.43E-3,-77.06E-3,-87.68E-3,-98.54E-3,210.0E-3,164.3E-3,146.3E-3,116.6E-3,93.22E-3,71.18E-3,46.95E-3,25.71E-3,3.834E-3,-14.92E-3,-34.04E-3,-51.93E-3,-69.23E-3,-86.08E-3,-101.8E-3,-117.5E-3,-131.7E-3,-145.7E-3,792.6E-3,802.2E-3,818.6E-3,825.3E-3,832.1E-3,837.0E-3,838.5E-3,839.7E-3,838.8E-3,838.4E-3,836.2E-3,833.7E-3,830.4E-3,826.3E-3,822.1E-3,816.7E-3,811.9E-3,806.4E-3,-543.4E-3,-553.5E-3,-538.5E-3,-539.3E-3,-536.0E-3,-533.7E-3,-535.5E-3,-536.0E-3,-538.6E-3,-539.3E-3,-541.6E-3,-543.8E-3,-546.2E-3,-549.2E-3,-551.7E-3,-555.1E-3,-557.5E-3,-560.4E-3
34.82E9,157.4E-3,124.8E-3,106.3E-3,84.90E-3,67.63E-3,51.94E-3,35.52E-3,21.03E-3,6.175E-3,-6.678E-3,-19.92E-3,-32.49E-3,-44.88E-3,-57.25E-3,-69.02E-3,-81.24E-3,-92.39E-3,-103.8E-3,212.6E-3,166.3E-3,148.3E-3,118.2E-3,94.53E-3,72.19E-3,47.59E-3,26.03E-3,3.818E-3,-15.22E-3,-34.61E-3,-52.77E-3,-70.30E-3,-87.37E-3,-103.3E-3,-119.2E-3,-133.5E-3,-147.6E-3,781.7E-3,791.3E-3,808.5E-3,815.4E-3,822.5E-3,827.6E-3,829.1E-3,830.3E-3,829.3E-3,828.9E-3,826.6E-3,823.9E-3,820.5E-3,816.2E-3,811.8E-3,806.3E-3,801.2E-3,795.5E-3,-556.0E-3,-567.0E-3,-552.0E-3,-553.1E-3,-550.0E-3,-547.7E-3,-549.8E-3,-550.3E-3,-553.0E-3,-553.7E-3,-556.0E-3,-558.2E-3,-560.5E-3,-563.4E-3,-565.9E-3,-569.2E-3,-571.5E-3,-574.3E-3
35.84E9,164.8E-3,130.7E-3,111.4E-3,89.03E-3,70.93E-3,54.45E-3,37.20E-3,21.96E-3,6.341E-3,-7.175E-3,-21.09E-3,-34.31E-3,-47.32E-3,-60.32E-3,-72.67E-3,-85.48E-3,-97.16E-3,-109.1E-3,214.9E-3,168.1E-3,150.1E-3,119.7E-3,95.73E-3,73.11E-3,48.17E-3,26.31E-3,3.793E-3,-15.50E-3,-35.16E-3,-53.54E-3,-71.28E-3,-88.55E-3,-104.6E-3,-120.7E-3,-135.1E-3,-149.3E-3,770.5E-3,780.3E-3,798.1E-3,805.3E-3,812.6E-3,817.9E-3,819.4E-3,820.7E-3,819.6E-3,819.1E-3,816.8E-3,814.0E-3,810.4E-3,805.9E-3,801.3E-3,795.5E-3,790.3E-3,784.3E-3,-568.3E-3,-580.2E-3,-565.2E-3,-566.7E-3,-563.8E-3,-561.6E-3,-563.8E-3,-564.4E-3,-567.2E-3,-567.9E-3,-570.2E-3,-572.3E-3,-574.7E-3,-577.5E-3,-579.9E-3,-583.1E-3,-585.3E-3,-587.9E-3
36.86E9,172.2E-3,136.7E-3,116.6E-3,93.21E-3,74.26E-3,57.00E-3,38.89E-3,22.91E-3,6.505E-3,-7.682E-3,-22.29E-3,-36.15E-3,-49.80E-3,-63.42E-3,-76.36E-3,-89.76E-3,-102.0E-3,-114.4E-3,216.9E-3,169.7E-3,151.7E-3,121.0E-3,96.80E-3,73.94E-3,48.69E-3,26.56E-3,3.761E-3,-15.77E-3,-35.66E-3,-54.25E-3,-72.19E-3,-89.62E-3,-105.8E-3,-122.0E-3,-136.6E-3,-150.8E-3,759.2E-3,769.0E-3,787.6E-3,795.0E-3,802.5E-3,808.0E-3,809.5E-3,810.9E-3,809.7E-3,809.2E-3,806.7E-3,803.7E-3,800.0E-3,795.4E-3,790.6E-3,784.6E-3,779.2E-3,773.0E-3,-580.3E-3,-593.2E-3,-578.3E-3,-580.1E-3,-577.4E-3,-575.3E-3,-577.7E-3,-578.3E-3,-581.2E-3,-581.9E-3,-584.3E-3,-586.3E-3,-588.6E-3,-591.4E-3,-593.7E-3,-596.8E-3,-598.9E-3,-601.3E-3
37.89E9,179.7E-3,142.8E-3,121.9E-3,97.42E-3,77.62E-3,59.56E-3,40.60E-3,23.85E-3,6.667E-3,-8.199E-3,-23.50E-3,-38.02E-3,-52.31E-3,-66.55E-3,-80.08E-3,-94.08E-3,-106.8E-3,-119.8E-3,218.7E-3,171.0E-3,153.1E-3,122.2E-3,97.76E-3,74.68E-3,49.15E-3,26.78E-3,3.722E-3,-16.02E-3,-36.12E-3,-54.90E-3,-73.00E-3,-90.58E-3,-106.9E-3,-123.2E-3,-137.8E-3,-152.2E-3,747.8E-3,757.6E-3,776.9E-3,784.4E-3,792.2E-3,797.9E-3,799.4E-3,800.8E-3,799.5E-3,799.0E-3,796.3E-3,793.3E-3,789.4E-3,784.6E-3,779.6E-3,773.4E-3,767.8E-3,761.4E-3,-592.1E-3,-605.9E-3,-591.1E-3,-593.3E-3,-590.7E-3,-588.8E-3,-591.4E-3,-592.1E-3,-595.0E-3,-595.7E-3,-598.1E-3,-600.2E-3,-602.4E-3,-605.1E-3,-607.3E-3,-610.3E-3,-612.2E-3,-614.5E-3
38.91E9,187.3E-3,148.8E-3,127.2E-3,101.7E-3,81.01E-3,62.15E-3,42.32E-3,24.81E-3,6.826E-3,-8.725E-3,-24.73E-3,-39.92E-3,-54.84E-3,-69.72E-3,-83.84E-3,-98.44E-3,-111.7E-3,-125.2E-3,220.2E-3,172.2E-3,154.4E-3,123.2E-3,98.61E-3,75.33E-3,49.54E-3,26.96E-3,3.675E-3,-16.26E-3,-36.54E-3,-55.48E-3,-73.73E-3,-91.43E-3,-107.9E-3,-124.2E-3,-138.9E-3,-153.3E-3,736.2E-3,745.9E-3,766.0E-3,773.7E-3,781.7E-3,787.6E-3,789.1E-3,790.4E-3,789.1E-3,788.5E-3,785.8E-3,782.6E-3,778.6E-3,773.5E-3,768.4E-3,762.0E-3,756.2E-3,749.6E-3,-603.6E-3,-618.3E-3,-603.7E-3,-606.3E-3,-603.9E-3,-602.2E-3,-604.9E-3,-605.7E-3,-608.7E-3,-609.4E-3,-611.8E-3,-613.8E-3,-615.9E-3,-618.5E-3,-620.7E-3,-623.5E-3,-625.3E-3,-627.4E-3
39.94E9,194.8E-3,154.9E-3,132.5E-3,105.9E-3,84.42E-3,64.75E-3,44.05E-3,25.76E-3,6.983E-3,-9.260E-3,-25.98E-3,-41.83E-3,-57.40E-3,-72.92E-3,-87.63E-3,-102.8E-3,-116.6E-3,-130.7E-3,221.5E-3,173.1E-3,155.4E-3,124.0E-3,99.33E-3,75.89E-3,49.88E-3,27.10E-3,3.621E-3,-16.48E-3,-36.92E-3,-56.00E-3,-74.37E-3,-92.18E-3,-108.7E-3,-125.1E-3,-139.9E-3,-154.3E-3,724.4E-3,734.1E-3,754.9E-3,762.7E-3,771.0E-3,777.0E-3,778.5E-3,779.9E-3,778.4E-3,777.8E-3,775.0E-3,771.7E-3,767.5E-3,762.3E-3,757.0E-3,750.4E-3,744.4E-3,737.6E-3,-614.8E-3,-630.5E-3,-616.0E-3,-619.1E-3,-616.9E-3,-615.3E-3,-618.2E-3,-619.1E-3,-622.2E-3,-622.9E-3,-625.2E-3,-627.2E-3,-629.3E-3,-631.8E-3,-633.8E-3,-636.5E-3,-638.1E-3,-640.1E-3
40.96E9,202.3E-3,161.0E-3,137.8E-3,110.2E-3,87.84E-3,67.37E-3,45.79E-3,26.72E-3,7.136E-3,-9.803E-3,-27.23E-3,-43.75E-3,-59.98E-3,-76.13E-3,-91.44E-3,-107.2E-3,-121.6E-3,-136.2E-3,222.4E-3,173.8E-3,156.3E-3,124.7E-3,99.93E-3,76.35E-3,50.16E-3,27.21E-3,3.559E-3,-16.68E-3,-37.26E-3,-56.45E-3,-74.93E-3,-92.81E-3,-109.4E-3,-125.9E-3,-140.6E-3,-155.0E-3,712.6E-3,722.1E-3,743.6E-3,751.6E-3,760.0E-3,766.3E-3,767.7E-3,769.1E-3,767.6E-3,766.9E-3,764.0E-3,760.5E-3,756.2E-3,750.8E-3,745.4E-3,738.5E-3,732.4E-3,725.4E-3,-625.7E-3,-642.5E-3,-628.2E-3,-631.6E-3,-629.7E-3,-628.3E-3,-631.3E-3,-632.3E-3,-635.5E-3,-636.2E-3,-638.5E-3,-640.4E-3,-642.4E-3,-644.8E-3,-646.7E-3,-649.3E-3,-650.7E-3,-652.5E-3
41.98E9,209.8E-3,167.1E-3,143.2E-3,114.5E-3,91.28E-3,70.00E-3,47.54E-3,27.69E-3,7.286E-3,-10.35E-3,-28.50E-3,-45.70E-3,-62.58E-3,-79.37E-3,-95.27E-3,-111.7E-3,-126.5E-3,-141.7E-3,223.2E-3,174.3E-3,157.0E-3,125.3E-3,100.4E-3,76.73E-3,50.37E-3,27.29E-3,3.491E-3,-16.87E-3,-37.55E-3,-56.84E-3,-75.39E-3,-93.33E-3,-110.0E-3,-126.4E-3,-141.2E-3,-155.6E-3,700.6E-3,710.0E-3,732.2E-3,740.2E-3,748.9E-3,755.3E-3,756.7E-3,758.1E-3,756.5E-3,755.8E-3,752.7E-3,749.2E-3,744.7E-3,739.2E-3,733.5E-3,726.5E-3,720.2E-3,713.1E-3,-636.4E-3,-654.1E-3,-640.1E-3,-643.9E-3,-642.3E-3,-641.0E-3,-644.2E-3,-645.3E-3,-648.6E-3,-649.3E-3,-651.6E-3,-653.5E-3,-655.4E-3,-657.7E-3,-659.4E-3,-661.8E-3,-663.0E-3,-664.6E-3
