freq (Hz),real(aaSP("/PORT0" "/PORT0")) TL_width 1.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 2e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 2.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 3e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 3.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 4e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 4.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 5.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 6e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 6.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 7e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 7.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 8e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 8.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 9e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 9.5e-05 ,real(aaSP("/PORT0" "/PORT0")) TL_width 0.0001 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 1.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 2e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 2.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 3e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 3.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 4e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 4.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 5.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 6e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 6.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 7e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 7.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 8e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 8.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 9e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 9.5e-05 ,imag(aaSP("/PORT0" "/PORT0")) TL_width 0.0001 ,real(aaSP("/PORT0" "/PORT1")) TL_width 1.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 2e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 2.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 3e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 3.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 4e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 4.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 5.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 6e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 6.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 7e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 7.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 8e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 8.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 9e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 9.5e-05 ,real(aaSP("/PORT0" "/PORT1")) TL_width 0.0001 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 1.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 2e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 2.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 3e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 3.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 4e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 4.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 5.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 6e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 6.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 7e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 7.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 8e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 8.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 9e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 9.5e-05 ,imag(aaSP("/PORT0" "/PORT1")) TL_width 0.0001 
30.72E9,418.0E-3,276.0E-3,280.3E-3,214.2E-3,172.8E-3,133.0E-3,85.00E-3,46.32E-3,7.268E-3,-24.65E-3,-55.95E-3,-84.36E-3,-110.9E-3,-135.3E-3,-157.9E-3,-178.6E-3,-198.6E-3,-217.0E-3,-107.4E-3,-140.7E-3,-100.6E-3,-92.31E-3,-75.00E-3,-58.70E-3,-43.31E-3,-26.89E-3,-9.151E-3,6.947E-3,24.04E-3,40.34E-3,56.40E-3,72.47E-3,87.24E-3,102.6E-3,115.7E-3,128.8E-3,212.4E-3,417.7E-3,305.8E-3,364.6E-3,365.8E-3,366.7E-3,403.9E-3,417.9E-3,446.4E-3,450.9E-3,465.9E-3,475.2E-3,483.3E-3,493.1E-3,497.7E-3,506.5E-3,506.5E-3,508.9E-3,844.1E-3,818.5E-3,872.4E-3,869.1E-3,879.5E-3,887.4E-3,877.7E-3,874.7E-3,861.9E-3,859.3E-3,849.4E-3,841.2E-3,832.6E-3,821.9E-3,813.6E-3,802.0E-3,795.4E-3,787.1E-3
31.74E9,377.9E-3,224.9E-3,242.8E-3,180.1E-3,145.2E-3,111.6E-3,69.66E-3,37.30E-3,5.069E-3,-20.74E-3,-45.61E-3,-67.94E-3,-88.52E-3,-107.0E-3,-124.3E-3,-139.4E-3,-154.6E-3,-168.2E-3,-158.6E-3,-164.5E-3,-132.8E-3,-114.7E-3,-93.12E-3,-72.62E-3,-51.21E-3,-30.71E-3,-9.064E-3,9.846E-3,29.39E-3,47.72E-3,65.43E-3,82.68E-3,98.55E-3,114.4E-3,128.4E-3,142.1E-3,341.9E-3,554.8E-3,446.2E-3,506.5E-3,509.2E-3,511.3E-3,547.4E-3,560.9E-3,587.5E-3,591.6E-3,605.2E-3,613.5E-3,620.6E-3,629.2E-3,633.0E-3,640.8E-3,640.6E-3,642.5E-3,810.8E-3,743.6E-3,816.3E-3,799.5E-3,807.9E-3,814.2E-3,796.6E-3,790.4E-3,772.1E-3,768.7E-3,756.3E-3,746.9E-3,737.4E-3,725.7E-3,717.5E-3,705.2E-3,699.7E-3,692.0E-3
32.77E9,322.7E-3,167.6E-3,196.2E-3,140.2E-3,112.9E-3,86.64E-3,52.53E-3,27.52E-3,3.025E-3,-16.09E-3,-34.08E-3,-49.98E-3,-64.37E-3,-76.87E-3,-88.58E-3,-98.11E-3,-108.4E-3,-117.2E-3,-196.2E-3,-169.9E-3,-151.5E-3,-124.6E-3,-101.1E-3,-78.67E-3,-53.54E-3,-31.31E-3,-8.265E-3,11.22E-3,30.89E-3,49.04E-3,66.28E-3,82.59E-3,97.63E-3,111.9E-3,125.1E-3,137.6E-3,471.2E-3,681.5E-3,579.0E-3,637.0E-3,639.9E-3,642.3E-3,675.3E-3,687.5E-3,711.0E-3,714.6E-3,726.5E-3,733.7E-3,740.0E-3,747.6E-3,751.1E-3,758.1E-3,758.2E-3,760.3E-3,758.4E-3,643.9E-3,737.2E-3,706.3E-3,712.7E-3,717.4E-3,692.1E-3,682.9E-3,659.4E-3,655.3E-3,640.5E-3,629.9E-3,619.5E-3,606.7E-3,598.2E-3,584.8E-3,580.0E-3,572.3E-3
33.79E9,256.5E-3,110.7E-3,145.3E-3,98.88E-3,79.67E-3,61.03E-3,35.60E-3,18.11E-3,1.363E-3,-11.26E-3,-22.74E-3,-32.65E-3,-41.34E-3,-48.47E-3,-55.17E-3,-59.94E-3,-65.74E-3,-70.25E-3,-215.1E-3,-155.2E-3,-153.9E-3,-120.7E-3,-97.95E-3,-76.09E-3,-50.01E-3,-28.61E-3,-6.853E-3,10.91E-3,28.36E-3,44.12E-3,58.77E-3,72.07E-3,84.33E-3,95.14E-3,105.8E-3,115.2E-3,597.4E-3,791.9E-3,700.1E-3,751.7E-3,753.9E-3,755.7E-3,783.7E-3,793.8E-3,813.3E-3,816.2E-3,826.1E-3,832.1E-3,837.5E-3,844.0E-3,847.2E-3,853.4E-3,854.2E-3,856.5E-3,684.0E-3,519.4E-3,634.9E-3,590.6E-3,595.6E-3,599.3E-3,567.1E-3,555.3E-3,527.2E-3,522.5E-3,505.5E-3,493.6E-3,482.0E-3,467.6E-3,458.4E-3,443.4E-3,438.3E-3,429.9E-3
34.82E9,185.2E-3,61.73E-3,95.67E-3,60.92E-3,49.21E-3,37.68E-3,20.82E-3,10.16E-3,264.3E-6,-6.844E-3,-12.96E-3,-18.04E-3,-22.27E-3,-25.37E-3,-28.31E-3,-29.85E-3,-32.31E-3,-33.87E-3,-211.5E-3,-120.9E-3,-139.1E-3,-102.9E-3,-83.73E-3,-65.09E-3,-41.02E-3,-22.93E-3,-4.993E-3,8.960E-3,22.09E-3,33.55E-3,43.76E-3,52.29E-3,60.10E-3,65.80E-3,72.26E-3,77.18E-3,715.7E-3,879.5E-3,804.4E-3,845.8E-3,846.8E-3,847.7E-3,869.2E-3,876.8E-3,891.3E-3,893.5E-3,900.8E-3,905.4E-3,909.6E-3,914.5E-3,917.3E-3,922.0E-3,923.1E-3,925.2E-3,584.8E-3,372.4E-3,510.3E-3,454.6E-3,459.4E-3,462.7E-3,425.1E-3,411.4E-3,379.6E-3,374.3E-3,355.2E-3,341.9E-3,328.9E-3,312.6E-3,302.1E-3,284.8E-3,278.8E-3,268.8E-3
35.84E9,117.1E-3,27.58E-3,53.41E-3,31.03E-3,25.20E-3,19.32E-3,9.904E-3,4.559E-3,-158.9E-6,-3.371E-3,-5.916E-3,-7.939E-3,-9.518E-3,-10.54E-3,-11.56E-3,-11.95E-3,-12.85E-3,-13.40E-3,-183.3E-3,-70.78E-3,-107.9E-3,-73.07E-3,-60.00E-3,-46.89E-3,-27.61E-3,-14.94E-3,-2.902E-3,5.603E-3,12.84E-3,18.59E-3,23.04E-3,25.63E-3,27.87E-3,27.50E-3,28.75E-3,28.19E-3,819.1E-3,937.6E-3,886.2E-3,914.8E-3,914.9E-3,915.0E-3,929.1E-3,933.8E-3,942.7E-3,944.1E-3,948.4E-3,951.1E-3,953.6E-3,956.2E-3,957.7E-3,960.0E-3,960.6E-3,961.5E-3,459.5E-3,207.5E-3,365.7E-3,302.0E-3,307.7E-3,311.7E-3,270.3E-3,255.5E-3,220.9E-3,215.1E-3,194.2E-3,179.4E-3,164.9E-3,146.6E-3,134.4E-3,114.8E-3,107.1E-3,95.09E-3
36.86E9,61.35E-3,13.56E-3,24.08E-3,13.06E-3,10.61E-3,8.118E-3,4.133E-3,1.960E-3,127.6E-6,-1.264E-3,-2.466E-3,-3.595E-3,-4.708E-3,-5.909E-3,-7.172E-3,-8.793E-3,-10.23E-3,-12.01E-3,-132.0E-3,-11.38E-3,-63.68E-3,-34.66E-3,-29.48E-3,-23.58E-3,-11.33E-3,-5.571E-3,-819.8E-6,1.246E-3,1.733E-3,1.054E-3,-824.0E-6,-4.560E-3,-8.262E-3,-14.74E-3,-18.97E-3,-25.04E-3,899.1E-3,961.5E-3,940.4E-3,955.1E-3,955.1E-3,955.2E-3,961.5E-3,963.3E-3,966.1E-3,966.6E-3,967.4E-3,967.6E-3,967.6E-3,967.1E-3,966.4E-3,965.0E-3,964.0E-3,962.5E-3,310.2E-3,32.34E-3,205.9E-3,138.0E-3,145.6E-3,150.9E-3,107.4E-3,92.14E-3,55.79E-3,49.64E-3,27.39E-3,11.36E-3,-4.611E-3,-24.61E-3,-38.37E-3,-60.03E-3,-69.30E-3,-83.19E-3
37.89E9,26.67E-3,21.83E-3,11.74E-3,9.362E-3,7.221E-3,5.399E-3,4.159E-3,2.644E-3,1.075E-3,-781.3E-6,-3.028E-3,-5.541E-3,-8.443E-3,-12.09E-3,-15.75E-3,-20.80E-3,-24.82E-3,-29.88E-3,-62.85E-3,49.02E-3,-11.83E-3,7.627E-3,4.172E-3,2.113E-3,5.893E-3,4.092E-3,1.017E-3,-3.585E-3,-9.898E-3,-16.91E-3,-24.89E-3,-34.47E-3,-43.61E-3,-55.31E-3,-64.38E-3,-75.04E-3,947.4E-3,949.0E-3,963.3E-3,964.4E-3,965.7E-3,966.5E-3,965.1E-3,964.4E-3,960.9E-3,960.3E-3,957.1E-3,954.3E-3,951.2E-3,946.6E-3,942.9E-3,936.6E-3,933.1E-3,928.0E-3,142.6E-3,-144.1E-3,37.14E-3,-31.08E-3,-21.46E-3,-14.64E-3,-58.62E-3,-73.75E-3,-110.8E-3,-117.1E-3,-140.1E-3,-156.9E-3,-173.8E-3,-194.8E-3,-209.6E-3,-232.3E-3,-242.5E-3,-257.4E-3
38.91E9,19.05E-3,50.95E-3,18.11E-3,20.39E-3,15.43E-3,11.46E-3,9.953E-3,6.508E-3,2.560E-3,-1.988E-3,-7.536E-3,-13.53E-3,-20.24E-3,-28.25E-3,-36.09E-3,-46.25E-3,-54.43E-3,-64.22E-3,14.69E-3,102.0E-3,41.04E-3,48.48E-3,36.89E-3,27.16E-3,22.06E-3,12.93E-3,2.405E-3,-8.307E-3,-20.65E-3,-33.12E-3,-46.16E-3,-60.30E-3,-73.61E-3,-88.84E-3,-101.4E-3,-114.9E-3,958.5E-3,901.6E-3,953.1E-3,942.2E-3,946.1E-3,948.8E-3,940.1E-3,937.0E-3,927.2E-3,925.4E-3,917.9E-3,911.7E-3,904.9E-3,895.7E-3,888.3E-3,876.7E-3,870.1E-3,860.7E-3,-33.67E-3,-312.4E-3,-132.9E-3,-198.6E-3,-187.4E-3,-179.4E-3,-222.5E-3,-237.2E-3,-273.8E-3,-280.2E-3,-303.2E-3,-320.1E-3,-337.0E-3,-357.9E-3,-372.7E-3,-394.8E-3,-405.0E-3,-419.4E-3
39.94E9,39.71E-3,96.25E-3,42.19E-3,44.58E-3,34.15E-3,25.52E-3,20.80E-3,13.08E-3,4.397E-3,-4.745E-3,-15.45E-3,-26.59E-3,-38.60E-3,-52.27E-3,-65.46E-3,-81.57E-3,-94.78E-3,-109.9E-3,89.40E-3,140.5E-3,88.11E-3,82.85E-3,64.74E-3,48.62E-3,35.28E-3,19.92E-3,3.194E-3,-12.35E-3,-29.22E-3,-45.60E-3,-62.04E-3,-78.87E-3,-94.52E-3,-111.1E-3,-125.3E-3,-139.7E-3,931.0E-3,823.5E-3,910.9E-3,890.0E-3,897.6E-3,902.8E-3,887.3E-3,882.1E-3,866.0E-3,863.0E-3,851.1E-3,841.4E-3,830.7E-3,816.8E-3,805.6E-3,788.6E-3,778.9E-3,765.5E-3,-207.1E-3,-464.8E-3,-296.4E-3,-357.9E-3,-346.4E-3,-338.0E-3,-379.4E-3,-393.4E-3,-428.6E-3,-434.8E-3,-456.8E-3,-472.8E-3,-488.8E-3,-508.3E-3,-521.7E-3,-541.6E-3,-550.5E-3,-562.8E-3
40.96E9,84.84E-3,151.0E-3,80.48E-3,78.70E-3,60.99E-3,45.86E-3,35.40E-3,21.59E-3,6.364E-3,-8.729E-3,-25.81E-3,-43.09E-3,-61.23E-3,-81.07E-3,-99.98E-3,-122.0E-3,-140.3E-3,-160.6E-3,150.7E-3,160.3E-3,123.6E-3,106.7E-3,84.50E-3,64.05E-3,44.05E-3,24.28E-3,3.305E-3,-15.23E-3,-34.59E-3,-52.87E-3,-70.62E-3,-87.96E-3,-103.9E-3,-119.6E-3,-133.5E-3,-146.7E-3,868.7E-3,721.0E-3,839.9E-3,810.9E-3,822.3E-3,830.4E-3,808.6E-3,801.5E-3,779.3E-3,775.1E-3,758.9E-3,745.7E-3,731.5E-3,713.2E-3,698.6E-3,677.1E-3,664.8E-3,648.3E-3,-366.9E-3,-595.9E-3,-446.7E-3,-503.3E-3,-493.1E-3,-485.5E-3,-524.4E-3,-537.7E-3,-570.5E-3,-576.2E-3,-596.3E-3,-610.6E-3,-624.5E-3,-641.1E-3,-652.0E-3,-668.2E-3,-674.4E-3,-683.3E-3
41.98E9,146.8E-3,208.0E-3,127.8E-3,118.4E-3,92.64E-3,70.05E-3,52.02E-3,31.02E-3,8.227E-3,-13.47E-3,-37.38E-3,-61.06E-3,-85.34E-3,-111.1E-3,-135.3E-3,-162.5E-3,-185.3E-3,-209.7E-3,191.3E-3,160.2E-3,143.7E-3,117.5E-3,94.02E-3,71.74E-3,47.40E-3,25.52E-3,2.740E-3,-16.59E-3,-36.13E-3,-54.07E-3,-70.96E-3,-86.63E-3,-100.8E-3,-113.7E-3,-125.5E-3,-136.1E-3,778.7E-3,600.7E-3,744.9E-3,709.0E-3,723.7E-3,734.3E-3,706.6E-3,697.6E-3,669.6E-3,664.3E-3,644.2E-3,628.0E-3,610.8E-3,589.0E-3,572.0E-3,547.3E-3,533.5E-3,515.2E-3,-505.4E-3,-703.1E-3,-578.7E-3,-630.6E-3,-623.2E-3,-617.6E-3,-653.4E-3,-665.9E-3,-695.3E-3,-700.3E-3,-717.5E-3,-729.2E-3,-740.1E-3,-752.7E-3,-760.2E-3,-771.4E-3,-774.3E-3,-778.9E-3
43.01E9,216.5E-3,260.4E-3,178.1E-3,158.9E-3,125.4E-3,95.26E-3,68.73E-3,40.29E-3,9.768E-3,-18.41E-3,-48.78E-3,-78.32E-3,-108.0E-3,-138.6E-3,-167.3E-3,-198.1E-3,-224.4E-3,-251.6E-3,207.9E-3,141.4E-3,146.8E-3,114.4E-3,92.43E-3,70.93E-3,44.99E-3,23.52E-3,1.578E-3,-16.28E-3,-33.65E-3,-49.10E-3,-63.09E-3,-75.23E-3,-86.05E-3,-94.58E-3,-103.1E-3,-109.8E-3,669.6E-3,468.5E-3,631.3E-3,588.9E-3,605.8E-3,618.1E-3,584.5E-3,573.5E-3,540.2E-3,533.9E-3,510.5E-3,492.1E-3,472.8E-3,448.7E-3,430.5E-3,404.0E-3,390.0E-3,371.4E-3,-618.9E-3,-785.9E-3,-689.2E-3,-736.8E-3,-733.4E-3,-730.7E-3,-762.8E-3,-774.4E-3,-799.4E-3,-803.5E-3,-816.9E-3,-825.3E-3,-832.6E-3,-840.5E-3,-844.0E-3,-849.7E-3,-849.0E-3,-849.2E-3
44.03E9,285.1E-3,302.8E-3,225.8E-3,195.7E-3,155.5E-3,118.6E-3,83.61E-3,48.31E-3,10.81E-3,-22.95E-3,-58.67E-3,-92.85E-3,-126.6E-3,-160.6E-3,-192.1E-3,-224.9E-3,-253.2E-3,-281.8E-3,200.9E-3,107.0E-3,133.5E-3,98.24E-3,80.19E-3,61.84E-3,37.15E-3,18.53E-3,-35.52E-6,-14.31E-3,-27.46E-3,-38.60E-3,-48.06E-3,-55.25E-3,-61.50E-3,-64.82E-3,-69.17E-3,-71.43E-3,549.3E-3,329.1E-3,504.4E-3,455.1E-3,472.6E-3,485.4E-3,446.2E-3,433.0E-3,395.0E-3,387.9E-3,362.1E-3,342.2E-3,321.8E-3,296.7E-3,278.5E-3,251.8E-3,238.8E-3,221.1E-3,-707.1E-3,-845.1E-3,-777.2E-3,-820.3E-3,-821.5E-3,-822.2E-3,-849.8E-3,-860.1E-3,-879.7E-3,-882.7E-3,-891.8E-3,-896.5E-3,-899.7E-3,-902.7E-3,-902.3E-3,-902.5E-3,-898.5E-3,-894.6E-3
45.06E9,345.8E-3,331.3E-3,266.0E-3,224.8E-3,179.6E-3,137.6E-3,94.98E-3,54.18E-3,11.23E-3,-26.58E-3,-65.87E-3,-102.9E-3,-139.0E-3,-174.4E-3,-207.1E-3,-240.1E-3,-269.0E-3,-297.5E-3,173.5E-3,61.49E-3,105.8E-3,71.23E-3,58.86E-3,45.61E-3,24.82E-3,11.15E-3,-1.902E-3,-10.93E-3,-18.31E-3,-23.84E-3,-27.69E-3,-29.16E-3,-30.19E-3,-28.03E-3,-27.90E-3,-25.66E-3,423.4E-3,185.6E-3,368.6E-3,311.7E-3,328.1E-3,340.2E-3,295.6E-3,280.2E-3,238.2E-3,230.6E-3,203.2E-3,182.8E-3,162.4E-3,137.5E-3,120.2E-3,94.52E-3,83.34E-3,67.65E-3,-772.0E-3,-882.0E-3,-842.5E-3,-880.4E-3,-886.0E-3,-890.0E-3,-912.1E-3,-920.6E-3,-933.9E-3,-935.6E-3,-940.0E-3,-940.9E-3,-940.2E-3,-938.4E-3,-934.4E-3,-929.7E-3,-923.2E-3,-916.0E-3
46.08E9,393.6E-3,343.6E-3,294.8E-3,243.4E-3,195.4E-3,150.1E-3,101.6E-3,57.22E-3,10.99E-3,-28.85E-3,-69.54E-3,-107.4E-3,-143.8E-3,-178.7E-3,-210.8E-3,-242.0E-3,-270.2E-3,-297.1E-3,130.0E-3,9.687E-3,67.39E-3,36.48E-3,30.93E-3,24.12E-3,9.438E-3,2.245E-3,-3.799E-3,-6.530E-3,-7.279E-3,-6.567E-3,-4.386E-3,-10.01E-6,4.222E-3,11.56E-3,16.09E-3,22.52E-3,295.8E-3,40.28E-3,227.2E-3,162.3E-3,176.2E-3,186.6E-3,137.0E-3,119.4E-3,74.65E-3,66.73E-3,38.66E-3,18.50E-3,-1.096E-3,-24.92E-3,-40.54E-3,-64.34E-3,-73.23E-3,-86.49E-3,-816.8E-3,-897.8E-3,-885.9E-3,-916.9E-3,-926.2E-3,-933.0E-3,-948.1E-3,-954.3E-3,-960.5E-3,-960.8E-3,-960.3E-3,-957.6E-3,-953.3E-3,-947.2E-3,-940.3E-3,-931.5E-3,-923.3E-3,-913.9E-3
47.10E9,425.5E-3,338.7E-3,309.9E-3,249.8E-3,201.2E-3,154.8E-3,102.7E-3,57.13E-3,10.16E-3,-29.47E-3,-69.24E-3,-105.8E-3,-140.4E-3,-172.8E-3,-202.6E-3,-230.6E-3,-256.6E-3,-280.8E-3,75.41E-3,-43.30E-3,22.12E-3,-2.317E-3,-563.5E-6,-249.2E-6,-7.252E-3,-7.160E-3,-5.498E-3,-1.609E-3,4.357E-3,11.22E-3,19.17E-3,28.88E-3,37.90E-3,49.61E-3,58.07E-3,68.04E-3,167.9E-3,-105.8E-3,82.52E-3,9.552E-3,20.21E-3,28.18E-3,-25.45E-3,-44.83E-3,-91.26E-3,-99.23E-3,-127.1E-3,-146.3E-3,-164.6E-3,-186.7E-3,-200.3E-3,-221.9E-3,-228.5E-3,-239.3E-3,-844.2E-3,-893.1E-3,-908.1E-3,-930.0E-3,-941.7E-3,-950.3E-3,-957.3E-3,-960.4E-3,-958.6E-3,-957.6E-3,-952.3E-3,-946.2E-3,-938.8E-3,-929.0E-3,-920.0E-3,-908.0E-3,-899.0E-3,-888.4E-3
48.13E9,439.7E-3,317.1E-3,310.1E-3,243.2E-3,196.4E-3,151.3E-3,98.19E-3,53.91E-3,8.817E-3,-28.37E-3,-64.99E-3,-98.21E-3,-129.2E-3,-157.5E-3,-183.6E-3,-207.0E-3,-229.6E-3,-250.1E-3,14.56E-3,-92.23E-3,-25.49E-3,-41.09E-3,-32.22E-3,-24.83E-3,-23.36E-3,-15.99E-3,-6.817E-3,3.228E-3,15.20E-3,27.40E-3,40.20E-3,54.14E-3,66.96E-3,81.76E-3,93.31E-3,105.8E-3,40.18E-3,-251.0E-3,-63.33E-3,-143.5E-3,-136.3E-3,-131.0E-3,-187.3E-3,-207.8E-3,-254.5E-3,-262.2E-3,-289.0E-3,-307.0E-3,-323.6E-3,-343.7E-3,-355.4E-3,-374.7E-3,-379.4E-3,-388.2E-3,-856.2E-3,-867.5E-3,-909.4E-3,-919.6E-3,-932.2E-3,-941.7E-3,-939.0E-3,-938.4E-3,-928.4E-3,-926.0E-3,-916.0E-3,-906.9E-3,-896.9E-3,-884.2E-3,-873.7E-3,-859.1E-3,-850.2E-3,-839.0E-3
49.15E9,435.4E-3,280.3E-3,295.1E-3,224.4E-3,181.5E-3,139.9E-3,88.57E-3,47.91E-3,7.108E-3,-25.70E-3,-57.32E-3,-85.59E-3,-111.5E-3,-134.5E-3,-155.7E-3,-173.7E-3,-192.0E-3,-208.0E-3,-47.56E-3,-132.0E-3,-70.82E-3,-75.76E-3,-60.62E-3,-46.90E-3,-37.06E-3,-23.23E-3,-7.612E-3,7.397E-3,23.94E-3,40.05E-3,56.20E-3,72.76E-3,87.94E-3,104.2E-3,117.6E-3,131.4E-3,-87.50E-3,-393.5E-3,-208.5E-3,-293.9E-3,-289.9E-3,-287.0E-3,-343.9E-3,-364.8E-3,-410.0E-3,-417.3E-3,-442.4E-3,-458.8E-3,-473.7E-3,-491.8E-3,-501.8E-3,-519.0E-3,-522.4E-3,-529.8E-3,-853.6E-3,-820.0E-3,-889.7E-3,-885.4E-3,-897.8E-3,-907.1E-3,-893.8E-3,-889.1E-3,-870.6E-3,-866.9E-3,-852.4E-3,-840.8E-3,-828.6E-3,-813.2E-3,-801.7E-3,-784.9E-3,-776.5E-3,-765.1E-3
50.18E9,412.8E-3,231.8E-3,266.4E-3,195.2E-3,158.0E-3,121.8E-3,74.91E-3,39.83E-3,5.228E-3,-21.79E-3,-47.15E-3,-69.40E-3,-89.37E-3,-106.4E-3,-122.1E-3,-134.4E-3,-147.9E-3,-159.0E-3,-106.1E-3,-157.9E-3,-109.4E-3,-102.6E-3,-82.62E-3,-63.99E-3,-46.76E-3,-28.05E-3,-7.791E-3,10.40E-3,29.56E-3,47.65E-3,65.25E-3,82.47E-3,98.25E-3,114.0E-3,127.8E-3,141.2E-3,-215.6E-3,-530.5E-3,-350.9E-3,-438.4E-3,-436.7E-3,-435.6E-3,-490.9E-3,-511.1E-3,-553.2E-3,-559.9E-3,-582.7E-3,-597.3E-3,-610.5E-3,-626.5E-3,-635.3E-3,-650.5E-3,-653.4E-3,-659.9E-3,-836.0E-3,-749.2E-3,-848.6E-3,-827.3E-3,-838.6E-3,-847.1E-3,-822.8E-3,-813.8E-3,-787.0E-3,-782.0E-3,-763.5E-3,-749.4E-3,-735.2E-3,-717.5E-3,-705.1E-3,-686.1E-3,-678.1E-3,-666.3E-3
51.20E9,373.0E-3,176.3E-3,226.4E-3,158.4E-3,128.4E-3,98.99E-3,58.77E-3,30.59E-3,3.395E-3,-17.09E-3,-35.68E-3,-51.59E-3,-65.44E-3,-76.51E-3,-86.83E-3,-93.74E-3,-102.4E-3,-108.9E-3,-156.0E-3,-166.2E-3,-137.0E-3,-118.4E-3,-95.70E-3,-74.16E-3,-51.33E-3,-29.87E-3,-7.335E-3,11.90E-3,31.37E-3,49.28E-3,66.21E-3,81.98E-3,96.41E-3,109.6E-3,122.0E-3,133.4E-3,-344.2E-3,-657.7E-3,-487.9E-3,-573.5E-3,-573.0E-3,-572.8E-3,-624.0E-3,-642.4E-3,-680.0E-3,-685.8E-3,-705.7E-3,-718.4E-3,-729.8E-3,-743.6E-3,-751.3E-3,-764.6E-3,-767.4E-3,-773.4E-3,-802.0E-3,-654.0E-3,-785.2E-3,-745.7E-3,-755.5E-3,-762.8E-3,-727.7E-3,-714.6E-3,-680.1E-3,-673.9E-3,-651.6E-3,-635.3E-3,-619.2E-3,-599.0E-3,-585.5E-3,-564.1E-3,-555.9E-3,-543.3E-3
